Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;verificador
114-44-0631;A;Yangon;Normal;Femenino;Alimentos y bebidas;48.91;4;9.782;205.422;08/03/2019;12:39;Efectivo;195.64;4.761905;9.782;8.4;True
563-53-7874;B;Yangon;Socio;Masculino;Deportes y viajes;66.65;6;19.995;419.895;26/02/2019;12:17;Efectivo;399.9;4.761905;19.995;4.8;True
821-65-0778;B;Mandalay;Normal;Femenino;Hogar y estilo de vida;15.95;10;7.975;167.475;13/03/2019;16:32;Efectivo;159.5;4.761905;7.975;6.9;True
588-88-5245;A;Mandalay;Normal;Masculino;Accesorios electrónicos;36.91;7;12.9185;271.2885;03/03/2019;14:16;Efectivo;258.37;4.761905;12.9185;6.0;True
722-81-0253;A;Mandalay;Normal;Masculino;Hogar y estilo de vida;54.55;7;19.0925;400.9425;09/03/2019;12:56;Efectivo;381.85;4.761905;19.0925;8.0;True
362-82-1724;B;Yangon;Socio;Masculino;Alimentos y bebidas;49.33;4;9.866;207.186;06/03/2019;17:09;Efectivo;197.32;4.761905;9.866;5.9;True
733-86-6646;A;Yangon;Normal;Masculino;Complementos de moda;83.17;1;4.1585;87.3285;14/01/2019;20:54;Efectivo;83.17;4.761905;4.1585;5.0;True
276-76-5807;C;Yangon;Socio;Masculino;Deportes y viajes;79.91;4;15.982;335.622;17/02/2019;12:27;Efectivo;319.64;4.761905;15.982;9.5;True
650-01-6206;A;Mandalay;Socio;Femenino;Complementos de moda;25.84;6;7.752;162.792;05/03/2019;15:40;Billetera Electrónica;155.04;4.761905;7.752;8.0;True
435-38-4786;A;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;99.24;10;49.62;1042.02;25/02/2019;18:00;Efectivo;992.4;4.761905;49.62;9.8;True
021-45-1717;B;Naypyitaw;Socio;Femenino;Alimentos y bebidas;82.58;6;24.774;520.254;17/03/2019;14:05;Billetera Electrónica;495.48;4.761905;24.774;6.2;True
824-08-4503;A;Naypyitaw;Normal;Femenino;Salud y belleza;32.32;3;4.848;101.808;09/02/2019;20:04;Billetera Electrónica;96.96;4.761905;4.848;6.4;True
756-07-6576;C;Mandalay;Normal;Masculino;Salud y belleza;46.47;1;2.3235;48.7935;13/03/2019;20:03;Efectivo;46.47;4.761905;2.3235;6.2;True
452-62-3575;A;Mandalay;Socio;Femenino;Deportes y viajes;58.76;1;2.938;61.698;24/02/2019;13:52;Billetera Electrónica;58.76;4.761905;2.938;8.7;True
123-30-0222;C;Yangon;Normal;Masculino;Salud y belleza;93.69;10;46.845;983.745;08/01/2019;19:16;Billetera Electrónica;936.9;4.761905;46.845;7.0;True
528-35-4041;C;Naypyitaw;Normal;Femenino;Deportes y viajes;98.13;3;14.7195;309.1095;03/03/2019;11:40;Billetera Electrónica;294.39;4.761905;14.7195;5.7;True
238-71-3304;A;Naypyitaw;Normal;Masculino;Complementos de moda;44.65;2;4.465;93.765;01/03/2019;18:13;Billetera Electrónica;89.3;4.761905;4.465;6.6;True
434-68-5883;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;58.91;1;2.9455;61.8555;31/01/2019;12:04;Billetera Electrónica;58.91;4.761905;2.9455;5.6;True
057-88-8435;A;Yangon;Socio;Femenino;Complementos de moda;79.39;7;27.7865;583.5165000000001;15/01/2019;10:22;Tarjeta de Crédito;555.73;4.761905;27.7865;4.3;True
377-63-8658;A;Mandalay;Socio;Femenino;Accesorios electrónicos;97.26;5;24.315;510.615;28/03/2019;14:16;Efectivo;486.3;4.761905;24.315;7.0;True
532-72-1375;B;Yangon;Socio;Femenino;Alimentos y bebidas;21.32;5;5.33;111.93;24/01/2019;16:45;Tarjeta de Crédito;106.6;4.761905;5.33;9.6;True
354-82-4172;B;Naypyitaw;Normal;Femenino;Deportes y viajes;32.71;9;14.7195;309.1095;06/03/2019;10:11;Efectivo;294.39;4.761905;14.7195;7.0;True
118-06-7201;C;Yangon;Socio;Femenino;Deportes y viajes;12.29;8;4.916;103.236;27/02/2019;15:06;Efectivo;98.32;4.761905;4.916;8.9;True
727-18-4260;B;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;70.99;6;21.297;447.237;30/03/2019;19:40;Efectivo;425.94;4.761905;21.297;6.4;True
332-43-7067;A;Yangon;Socio;Femenino;Deportes y viajes;33.52;9;15.084;316.764;23/02/2019;19:20;Billetera Electrónica;301.68;4.761905;15.084;4.3;True
152-23-6734;A;Yangon;Socio;Femenino;Deportes y viajes;45.58;9;20.511;430.731;27/01/2019;13:44;Billetera Electrónica;410.22;4.761905;20.511;8.4;True
451-71-8482;C;Naypyitaw;Normal;Masculino;Complementos de moda;52.34;7;18.319;384.699;15/03/2019;10:50;Billetera Electrónica;366.38;4.761905;18.319;9.5;True
270-71-6357;B;Mandalay;Socio;Femenino;Accesorios electrónicos;44.12;3;6.618;138.97799999999998;22/03/2019;13:48;Tarjeta de Crédito;132.36;4.761905;6.618;5.1;True
738-22-0261;B;Mandalay;Normal;Masculino;Complementos de moda;48.63;6;14.589;306.369;22/02/2019;13:32;Billetera Electrónica;291.78000000000003;4.761905;14.589;7.0;True
723-57-7763;C;Yangon;Socio;Femenino;Complementos de moda;47.44;7;16.604;348.684;22/02/2019;14:38;Efectivo;332.08;4.761905;16.604;7.2;True
073-36-1418;A;Mandalay;Socio;Femenino;Deportes y viajes;23.48;7;8.218;172.578;02/01/2019;17:11;Billetera Electrónica;164.36;4.761905;8.218;8.0;True
224-21-6762;A;Mandalay;Normal;Femenino;Hogar y estilo de vida;82.63;10;41.315;867.615;25/01/2019;19:09;Tarjeta de Crédito;826.3;4.761905;41.315;6.5;True
530-23-7455;C;Mandalay;Normal;Femenino;Salud y belleza;60.95;6;18.285;383.98500000000007;06/01/2019;13:11;Billetera Electrónica;365.7000000000001;4.761905;18.285;6.4;True
167-68-7347;B;Mandalay;Normal;Femenino;Alimentos y bebidas;18.08;3;2.712;56.952;16/01/2019;19:33;Tarjeta de Crédito;54.24;4.761905;2.712;8.5;True
876-15-0848;B;Yangon;Normal;Femenino;Accesorios electrónicos;29.61;1;1.4805;31.0905;11/01/2019;14:19;Tarjeta de Crédito;29.61;4.761905;1.4805;4.4;True
448-73-2214;A;Yangon;Normal;Femenino;Complementos de moda;21.12;10;10.56;221.76;08/03/2019;20:55;Efectivo;211.2;4.761905;10.56;8.6;True
760-58-2152;A;Naypyitaw;Socio;Femenino;Accesorios electrónicos;22.96;6;6.888;144.648;24/02/2019;12:40;Tarjeta de Crédito;137.76;4.761905;6.888;8.5;True
787-53-3266;C;Mandalay;Socio;Femenino;Hogar y estilo de vida;56.5;3;8.475;177.975;13/02/2019;12:58;Efectivo;169.5;4.761905;8.475;8.0;True
352-62-1185;A;Yangon;Normal;Masculino;Hogar y estilo de vida;57.59;1;2.8795;60.4695;01/01/2019;20:47;Tarjeta de Crédito;57.59;4.761905;2.8795;6.9;True
617-23-5126;A;Naypyitaw;Socio;Femenino;Alimentos y bebidas;28.45;2;2.845;59.745;26/03/2019;16:58;Billetera Electrónica;56.9;4.761905;2.845;5.6;True
724-73-2370;B;Mandalay;Normal;Femenino;Accesorios electrónicos;18.33;8;7.332;153.97199999999998;20/02/2019;15:34;Billetera Electrónica;146.64;4.761905;7.332;9.5;True
065-64-0671;C;Yangon;Normal;Masculino;Hogar y estilo de vida;52.89;3;7.9335;166.60350000000005;20/02/2019;17:55;Tarjeta de Crédito;158.67000000000002;4.761905;7.9335;7.7;True
371-43-0884;C;Mandalay;Socio;Masculino;Complementos de moda;30.2;7;10.57;221.97;10/03/2019;10:31;Tarjeta de Crédito;211.4;4.761905;10.57;7.5;True
118-04-7766;A;Naypyitaw;Socio;Masculino;Accesorios electrónicos;53.3;4;10.66;223.86;23/01/2019;13:01;Billetera Electrónica;213.2;4.761905;10.66;9.2;True
332-85-5480;B;Mandalay;Normal;Femenino;Alimentos y bebidas;47.67;8;19.068;400.428;28/03/2019;11:40;Efectivo;381.36;4.761905;19.068;6.2;True
062-33-0614;B;Yangon;Socio;Masculino;Alimentos y bebidas;86.69;9;39.0105;819.2205;24/01/2019;11:52;Billetera Electrónica;780.21;4.761905;39.0105;9.1;True
224-36-1024;C;Naypyitaw;Socio;Masculino;Complementos de moda;42.47;1;2.1235;44.5935;08/01/2019;17:03;Billetera Electrónica;42.47;4.761905;2.1235;8.6;True
645-48-2328;B;Yangon;Socio;Masculino;Hogar y estilo de vida;57.49;2;5.749;120.729;08/01/2019;14:12;Efectivo;114.98;4.761905;5.749;9.3;True
037-61-5034;A;Yangon;Normal;Femenino;Salud y belleza;74.29;4;14.858;312.01800000000003;08/02/2019;13:11;Tarjeta de Crédito;297.16;4.761905;14.858;6.9;True
205-06-6786;C;Mandalay;Normal;Femenino;Deportes y viajes;97.37;5;24.3425;511.1925;18/03/2019;19:41;Efectivo;486.85;4.761905;24.3425;4.2;True
515-23-1047;A;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;60.87;3;9.1305;191.7405;21/01/2019;11:45;Billetera Electrónica;182.61;4.761905;9.1305;6.0;True
565-20-3624;C;Naypyitaw;Socio;Femenino;Complementos de moda;46.66;8;18.664;391.944;13/01/2019;13:21;Tarjeta de Crédito;373.28;4.761905;18.664;8.0;True
856-64-8654;A;Mandalay;Normal;Masculino;Deportes y viajes;48.61;5;12.1525;255.2025;20/02/2019;14:05;Billetera Electrónica;243.05;4.761905;12.1525;9.5;True
652-06-2404;C;Yangon;Socio;Femenino;Accesorios electrónicos;74.79;1;3.7395;78.52950000000001;28/03/2019;14:55;Efectivo;74.79;4.761905;3.7395;4.5;True
024-63-7104;A;Naypyitaw;Normal;Masculino;Accesorios electrónicos;98.7;2;9.87;207.27;25/02/2019;18:27;Tarjeta de Crédito;197.4;4.761905;9.87;8.4;True
657-31-0255;A;Naypyitaw;Normal;Femenino;Alimentos y bebidas;39.9;5;9.975;209.475;04/03/2019;16:45;Efectivo;199.5;4.761905;9.975;8.9;True
051-57-0508;C;Mandalay;Normal;Masculino;Salud y belleza;19.1;2;1.91;40.11;09/01/2019;13:34;Tarjeta de Crédito;38.2;4.761905;1.91;6.6;True
428-80-2414;B;Naypyitaw;Normal;Femenino;Accesorios electrónicos;44.01;10;22.005;462.105;12/03/2019;15:23;Billetera Electrónica;440.1;4.761905;22.005;9.7;True
655-45-3333;C;Yangon;Socio;Masculino;Accesorios electrónicos;30.61;5;7.6525;160.7025;25/02/2019;10:19;Tarjeta de Crédito;153.05;4.761905;7.6525;4.0;True
221-40-5472;B;Yangon;Normal;Masculino;Hogar y estilo de vida;19.66;3;2.949;61.929;20/03/2019;15:19;Efectivo;58.98;4.761905;2.949;9.8;True
030-25-7503;A;Mandalay;Socio;Femenino;Salud y belleza;79.86;7;27.951;586.971;29/01/2019;20:08;Efectivo;559.02;4.761905;27.951;7.6;True
601-51-0655;C;Mandalay;Normal;Femenino;Alimentos y bebidas;99.96;9;44.982;944.622;04/02/2019;12:16;Efectivo;899.64;4.761905;44.982;7.6;True
010-33-6407;B;Yangon;Socio;Femenino;Deportes y viajes;48.96;6;14.688;308.448;27/02/2019;15:47;Billetera Electrónica;293.76;4.761905;14.688;5.3;True
853-72-6854;A;Yangon;Socio;Femenino;Salud y belleza;16.28;1;0.814;17.094;15/01/2019;20:30;Efectivo;16.28;4.761905;0.814;5.4;True
726-04-2571;B;Naypyitaw;Socio;Femenino;Complementos de moda;80.62;6;24.186;507.906;03/02/2019;17:08;Billetera Electrónica;483.72;4.761905;24.186;4.2;True
215-58-4813;A;Yangon;Socio;Masculino;Salud y belleza;28.95;5;7.2375;151.9875;09/03/2019;18:10;Billetera Electrónica;144.75;4.761905;7.2375;8.5;True
634-41-6177;A;Naypyitaw;Socio;Femenino;Accesorios electrónicos;98.7;7;34.545;725.4449999999999;05/02/2019;14:13;Billetera Electrónica;690.9;4.761905;34.545;5.5;True
402-66-2178;A;Naypyitaw;Normal;Femenino;Salud y belleza;14.39;4;2.878;60.438;12/02/2019;20:44;Tarjeta de Crédito;57.56;4.761905;2.878;8.8;True
046-67-3073;A;Naypyitaw;Normal;Masculino;Accesorios electrónicos;70.01;4;14.002;294.04200000000003;17/02/2019;17:16;Billetera Electrónica;280.04;4.761905;14.002;4.3;True
778-61-8501;C;Mandalay;Socio;Femenino;Deportes y viajes;97.74;3;14.661;307.881;08/01/2019;10:31;Efectivo;293.22;4.761905;14.661;4.8;True
054-07-4683;C;Naypyitaw;Normal;Masculino;Complementos de moda;97.29;6;29.187;612.927;12/03/2019;13:14;Billetera Electrónica;583.74;4.761905;29.187;6.5;True
230-86-3544;B;Yangon;Normal;Femenino;Deportes y viajes;21.8;3;3.27;68.67;08/01/2019;16:28;Efectivo;65.4;4.761905;3.27;7.2;True
562-68-6608;C;Mandalay;Socio;Masculino;Alimentos y bebidas;99.78;4;19.956;419.076;07/02/2019;15:10;Efectivo;399.12;4.761905;19.956;6.7;True
157-16-1671;C;Yangon;Socio;Masculino;Accesorios electrónicos;72.04;2;7.204;151.28400000000002;01/02/2019;16:36;Tarjeta de Crédito;144.08;4.761905;7.204;5.7;True
470-21-3410;B;Naypyitaw;Normal;Femenino;Deportes y viajes;17.48;2;1.748;36.708;18/02/2019;20:29;Billetera Electrónica;34.96;4.761905;1.748;4.5;True
366-45-6880;B;Mandalay;Normal;Masculino;Alimentos y bebidas;24.74;3;3.711;77.931;19/02/2019;16:38;Efectivo;74.22;4.761905;3.711;4.1;True
280-50-7141;C;Naypyitaw;Normal;Femenino;Deportes y viajes;65.82;4;13.164;276.444;14/03/2019;18:51;Tarjeta de Crédito;263.28;4.761905;13.164;5.1;True
451-84-0077;A;Mandalay;Normal;Masculino;Deportes y viajes;93.72;7;32.802;688.842;06/02/2019;10:41;Billetera Electrónica;656.04;4.761905;32.802;9.6;True
478-14-3007;C;Yangon;Normal;Masculino;Accesorios electrónicos;99.24;10;49.62;1042.02;14/03/2019;13:52;Efectivo;992.4;4.761905;49.62;8.1;True
204-66-3484;A;Naypyitaw;Normal;Femenino;Complementos de moda;27.22;5;6.805;142.905;29/01/2019;12:43;Billetera Electrónica;136.1;4.761905;6.805;9.3;True
473-37-4375;A;Yangon;Normal;Masculino;Alimentos y bebidas;71.46;6;21.438;450.198;11/01/2019;14:45;Billetera Electrónica;428.76;4.761905;21.438;4.3;True
720-06-0746;B;Yangon;Socio;Masculino;Salud y belleza;64.26;4;12.852;269.892;23/01/2019;16:18;Tarjeta de Crédito;257.04;4.761905;12.852;8.2;True
844-34-5181;C;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;99.89;3;14.9835;314.6535;30/03/2019;12:23;Billetera Electrónica;299.67;4.761905;14.9835;7.1;True
842-60-8417;B;Mandalay;Socio;Masculino;Hogar y estilo de vida;73.05;10;36.525;767.025;22/02/2019;13:25;Efectivo;730.5;4.761905;36.525;8.0;True
171-58-7285;A;Naypyitaw;Normal;Femenino;Deportes y viajes;45.68;1;2.284;47.964;10/02/2019;14:33;Billetera Electrónica;45.68;4.761905;2.284;9.6;True
317-75-3455;C;Yangon;Normal;Masculino;Accesorios electrónicos;19.15;7;6.7025;140.75249999999997;08/01/2019;11:58;Efectivo;134.04999999999998;4.761905;6.7025;7.3;True
646-07-6215;C;Yangon;Normal;Femenino;Complementos de moda;91.41;10;45.705;959.805;09/03/2019;17:59;Tarjeta de Crédito;914.1;4.761905;45.705;4.8;True
231-32-1387;B;Yangon;Socio;Femenino;Salud y belleza;46.66;8;18.664;391.944;25/03/2019;13:10;Efectivo;373.28;4.761905;18.664;5.0;True
483-37-4216;A;Mandalay;Socio;Masculino;Accesorios electrónicos;31.73;1;1.5865;33.3165;15/01/2019;18:19;Billetera Electrónica;31.73;4.761905;1.5865;9.5;True
044-85-8350;C;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;54.67;5;13.6675;287.01750000000004;03/03/2019;15:42;Efectivo;273.35;4.761905;13.6675;6.6;True
346-62-2887;B;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;92.36;2;9.236;193.956;26/01/2019;13:41;Billetera Electrónica;184.72;4.761905;9.236;4.1;True
853-61-5355;B;Naypyitaw;Socio;Masculino;Accesorios electrónicos;47.44;10;23.72;498.12;22/01/2019;19:39;Billetera Electrónica;474.4;4.761905;23.72;9.6;True
215-15-7432;B;Mandalay;Normal;Masculino;Salud y belleza;28.95;3;4.3425;91.1925;28/01/2019;13:46;Efectivo;86.85;4.761905;4.3425;4.4;True
337-51-1335;B;Yangon;Normal;Femenino;Complementos de moda;31.75;3;4.7625;100.0125;15/02/2019;12:40;Tarjeta de Crédito;95.25;4.761905;4.7625;7.3;True
318-05-8875;C;Naypyitaw;Normal;Masculino;Salud y belleza;22.96;3;3.444;72.324;08/03/2019;15:06;Billetera Electrónica;68.88;4.761905;3.444;6.7;True
571-25-6381;A;Yangon;Socio;Masculino;Hogar y estilo de vida;49.1;8;19.64;412.44;02/03/2019;18:27;Efectivo;392.8;4.761905;19.64;5.5;True
842-66-2153;B;Naypyitaw;Normal;Masculino;Complementos de moda;10.18;6;3.054;64.134;28/03/2019;18:31;Efectivo;61.08;4.761905;3.054;5.3;True
777-10-8475;A;Yangon;Normal;Femenino;Hogar y estilo de vida;48.52;1;2.426;50.946000000000005;10/02/2019;13:28;Billetera Electrónica;48.52;4.761905;2.426;7.5;True
522-67-2363;B;Mandalay;Normal;Femenino;Alimentos y bebidas;99.55;1;4.9775;104.5275;08/02/2019;13:02;Tarjeta de Crédito;99.55;4.761905;4.9775;4.0;True
321-18-6755;B;Naypyitaw;Socio;Femenino;Deportes y viajes;44.22;10;22.11;464.31;04/03/2019;16:27;Tarjeta de Crédito;442.2;4.761905;22.11;4.6;True
324-60-2604;A;Naypyitaw;Socio;Masculino;Accesorios electrónicos;98.09;1;4.9045;102.9945;03/03/2019;16:34;Efectivo;98.09;4.761905;4.9045;5.9;True
581-68-6627;C;Mandalay;Socio;Masculino;Alimentos y bebidas;47.59;3;7.1385;149.9085;28/02/2019;13:58;Tarjeta de Crédito;142.77;4.761905;7.1385;9.7;True
828-18-7230;A;Yangon;Socio;Masculino;Hogar y estilo de vida;51.34;2;5.134;107.814;23/02/2019;13:02;Efectivo;102.68;4.761905;5.134;4.2;True
674-25-0071;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;52.59;6;15.777;331.317;06/02/2019;11:51;Billetera Electrónica;315.54;4.761905;15.777;5.7;True
133-74-7782;A;Mandalay;Socio;Femenino;Alimentos y bebidas;99.71;5;24.9275;523.4775;08/03/2019;11:40;Billetera Electrónica;498.55;4.761905;24.9275;7.9;True
720-27-3652;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;20.18;10;10.09;211.89;14/03/2019;16:26;Efectivo;201.8;4.761905;10.09;7.0;True
722-35-5368;C;Mandalay;Socio;Masculino;Salud y belleza;37.69;4;7.538;158.298;25/01/2019;18:58;Tarjeta de Crédito;150.76;4.761905;7.538;9.9;True
548-83-2218;C;Yangon;Normal;Femenino;Deportes y viajes;27.93;4;5.586;117.306;09/01/2019;12:27;Tarjeta de Crédito;111.72;4.761905;5.586;8.7;True
824-58-1551;C;Naypyitaw;Normal;Masculino;Salud y belleza;67.09;7;23.4815;493.1115;20/01/2019;13:46;Efectivo;469.63;4.761905;23.4815;6.0;True
788-40-3818;A;Naypyitaw;Normal;Masculino;Complementos de moda;80.08;9;36.036;756.7560000000001;09/03/2019;13:00;Billetera Electrónica;720.72;4.761905;36.036;8.0;True
544-22-0440;C;Yangon;Normal;Femenino;Complementos de moda;48.71;7;17.0485;358.0185;01/03/2019;14:05;Billetera Electrónica;340.97;4.761905;17.0485;5.4;True
586-73-7064;B;Naypyitaw;Socio;Masculino;Alimentos y bebidas;54.84;4;10.968;230.328;27/02/2019;11:25;Efectivo;219.36;4.761905;10.968;4.1;True
172-55-3446;B;Naypyitaw;Normal;Masculino;Alimentos y bebidas;44.63;1;2.2315;46.8615;20/03/2019;16:34;Efectivo;44.63;4.761905;2.2315;9.1;True
336-02-3470;C;Naypyitaw;Normal;Femenino;Complementos de moda;54.36;1;2.718;57.078;26/01/2019;19:07;Billetera Electrónica;54.36;4.761905;2.718;8.0;True
620-48-3536;C;Yangon;Socio;Masculino;Salud y belleza;68.12;9;30.654;643.734;25/03/2019;10:43;Tarjeta de Crédito;613.08;4.761905;30.654;8.2;True
168-05-0648;B;Naypyitaw;Socio;Masculino;Salud y belleza;15.34;7;5.369;112.749;24/01/2019;13:21;Tarjeta de Crédito;107.38;4.761905;5.369;6.2;True
412-27-2738;C;Mandalay;Normal;Masculino;Accesorios electrónicos;65.94;3;9.891;207.711;23/01/2019;13:44;Tarjeta de Crédito;197.82;4.761905;9.891;8.4;True
368-01-3823;C;Yangon;Normal;Masculino;Hogar y estilo de vida;32.46;4;6.492;136.332;26/03/2019;16:36;Efectivo;129.84;4.761905;6.492;8.7;True
711-02-1314;B;Naypyitaw;Normal;Femenino;Deportes y viajes;75.37;5;18.8425;395.6925;04/03/2019;13:30;Efectivo;376.85;4.761905;18.8425;4.6;True
677-17-2173;C;Yangon;Normal;Masculino;Complementos de moda;51.36;3;7.704;161.784;09/03/2019;15:21;Tarjeta de Crédito;154.07999999999998;4.761905;7.704;5.4;True
445-84-7710;B;Mandalay;Normal;Femenino;Complementos de moda;72.88;7;25.508;535.668;02/03/2019;12:16;Billetera Electrónica;510.16;4.761905;25.508;4.4;True
606-11-5612;C;Naypyitaw;Normal;Femenino;Complementos de moda;66.68;10;33.34;700.1400000000001;08/01/2019;16:30;Tarjeta de Crédito;666.8000000000001;4.761905;33.34;7.4;True
703-13-8266;B;Mandalay;Normal;Femenino;Complementos de moda;34.49;9;15.5205;325.93050000000005;06/01/2019;13:30;Efectivo;310.41;4.761905;15.5205;8.4;True
530-55-3036;A;Mandalay;Socio;Masculino;Deportes y viajes;29.22;10;14.61;306.81;20/03/2019;10:38;Efectivo;292.2;4.761905;14.61;8.3;True
837-06-0501;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;99.78;10;49.89;1047.69;09/02/2019;17:45;Tarjeta de Crédito;997.8;4.761905;49.89;7.7;True
644-44-3776;B;Yangon;Socio;Masculino;Hogar y estilo de vida;52.26;4;10.452;219.492;22/03/2019;11:51;Tarjeta de Crédito;209.04;4.761905;10.452;5.0;True
104-64-3460;C;Mandalay;Socio;Femenino;Alimentos y bebidas;48.63;9;21.8835;459.5535;17/02/2019;16:52;Billetera Electrónica;437.67;4.761905;21.8835;4.1;True
361-28-1756;B;Naypyitaw;Socio;Masculino;Complementos de moda;68.93;5;17.2325;361.8825000000001;23/03/2019;11:23;Efectivo;344.65000000000003;4.761905;17.2325;4.0;True
381-47-6434;B;Naypyitaw;Socio;Masculino;Complementos de moda;95.54;2;9.554;200.634;26/03/2019;14:45;Tarjeta de Crédito;191.08;4.761905;9.554;9.1;True
648-00-0531;A;Yangon;Normal;Femenino;Deportes y viajes;54.92;7;19.222;403.662;07/01/2019;10:08;Efectivo;384.44;4.761905;19.222;6.0;True
763-42-1468;C;Yangon;Normal;Masculino;Alimentos y bebidas;79.93;3;11.9895;251.7795;19/03/2019;19:46;Tarjeta de Crédito;239.79;4.761905;11.9895;4.3;True
008-75-2751;A;Naypyitaw;Normal;Masculino;Accesorios electrónicos;81.68;6;24.504;514.5840000000001;10/01/2019;12:16;Efectivo;490.08;4.761905;24.504;4.1;True
233-85-2426;A;Naypyitaw;Socio;Masculino;Salud y belleza;64.27;10;32.135;674.8349999999999;06/03/2019;10:23;Billetera Electrónica;642.6999999999999;4.761905;32.135;8.3;True
280-40-5061;A;Naypyitaw;Normal;Femenino;Accesorios electrónicos;73.88;1;3.694;77.574;12/03/2019;18:51;Tarjeta de Crédito;73.88;4.761905;3.694;6.8;True
372-68-8602;A;Naypyitaw;Normal;Masculino;Accesorios electrónicos;68.71;4;13.742;288.582;17/01/2019;16:28;Tarjeta de Crédito;274.84;4.761905;13.742;8.6;True
788-22-8371;B;Mandalay;Normal;Femenino;Complementos de moda;87.98;9;39.591;831.4110000000001;19/02/2019;16:17;Efectivo;791.82;4.761905;39.591;6.6;True
541-37-4565;A;Mandalay;Socio;Femenino;Hogar y estilo de vida;52.89;6;15.867;333.20700000000005;15/03/2019;16:54;Billetera Electrónica;317.34000000000003;4.761905;15.867;4.1;True
675-22-6507;B;Mandalay;Socio;Masculino;Complementos de moda;56.04;7;19.614;411.894;29/03/2019;14:53;Billetera Electrónica;392.28;4.761905;19.614;8.3;True
203-51-4775;B;Naypyitaw;Normal;Femenino;Complementos de moda;39.12;6;11.736;246.456;19/02/2019;10:36;Efectivo;234.72;4.761905;11.736;4.0;True
735-51-2724;B;Naypyitaw;Normal;Masculino;Alimentos y bebidas;67.77;4;13.554;284.634;13/02/2019;20:14;Tarjeta de Crédito;271.08;4.761905;13.554;4.4;True
210-26-6430;C;Yangon;Socio;Femenino;Deportes y viajes;39.39;7;13.7865;289.5165;23/03/2019;18:10;Efectivo;275.73;4.761905;13.7865;9.2;True
881-24-6708;B;Naypyitaw;Socio;Masculino;Deportes y viajes;12.12;8;4.848;101.808;23/01/2019;10:17;Tarjeta de Crédito;96.96;4.761905;4.848;9.0;True
658-28-1615;C;Mandalay;Normal;Femenino;Complementos de moda;75.82;6;22.746;477.666;07/01/2019;13:44;Tarjeta de Crédito;454.92;4.761905;22.746;4.9;True
810-88-8668;A;Yangon;Socio;Femenino;Complementos de moda;39.43;1;1.9715;41.4015;09/01/2019;13:34;Efectivo;39.43;4.761905;1.9715;5.2;True
