Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
747-87-8351;A;Yangon;Normal;Female;Electronic accessories;30.37;10;15.185;318.885;3/22/2019;10:10;Credit card;303.7;4.761905;15.185;8.6
582-85-4303;B;Mandalay;Member;Male;Home and lifestyle;69.74;8;27.896;585.8159999999999;2/12/2019;19:38;Ewallet;557.92;4.761905;27.896;8.5
074-23-5708;A;Yangon;Normal;Male;Home and lifestyle;33.33;9;14.9985;314.96849999999995;2/9/2019;11:01;Credit card;299.96999999999997;4.761905;14.9985;5.2
566-31-6555;C;Naypyitaw;Member;Male;Food and beverages;71.77;5;17.9425;376.79249999999996;2/24/2019;19:38;Credit card;358.84999999999997;4.761905;17.9425;7.7
056-71-1020;C;Naypyitaw;Member;Male;Food and beverages;99.69;4;19.938;418.698;3/10/2019;17:29;Credit card;398.76;4.761905;19.938;4.1
701-18-2658;A;Mandalay;Normal;Male;Food and beverages;27.93;4;5.586;117.306;2/5/2019;10:16;Ewallet;111.72;4.761905;5.586;6.0
050-88-2557;A;Yangon;Member;Female;Electronic accessories;86.72;9;39.024;819.504;3/19/2019;18:10;Credit card;780.48;4.761905;39.024;9.8
320-27-8741;A;Mandalay;Normal;Male;Fashion accessories;93.96;1;4.698;98.65799999999999;1/30/2019;15:51;Credit card;93.96;4.761905;4.698;5.2
021-87-3665;B;Naypyitaw;Normal;Female;Fashion accessories;99.25;8;39.7;833.7;1/6/2019;15:12;Ewallet;794.0;4.761905;39.7;9.8
840-52-1744;C;Naypyitaw;Member;Female;Home and lifestyle;72.78;1;3.639;76.419;2/20/2019;12:42;Credit card;72.78;4.761905;3.639;4.6
177-25-7822;A;Mandalay;Member;Male;Health and beauty;69.4;1;3.47;72.87;2/10/2019;12:04;Credit card;69.4;4.761905;3.47;4.3
882-07-7840;A;Naypyitaw;Member;Female;Fashion accessories;17.41;10;8.705;182.805;2/4/2019;18:50;Ewallet;174.1;4.761905;8.705;8.7
007-42-8208;A;Yangon;Member;Male;Sports and travel;74.51;4;14.902;312.942;1/27/2019;10:46;Credit card;298.04;4.761905;14.902;7.9
013-81-3655;C;Mandalay;Member;Male;Sports and travel;18.11;10;9.055;190.155;3/4/2019;12:45;Ewallet;181.1;4.761905;9.055;5.4
417-31-5516;B;Naypyitaw;Member;Male;Fashion accessories;40.86;4;8.172;171.612;1/7/2019;14:55;Ewallet;163.44;4.761905;8.172;8.9
828-88-8762;C;Naypyitaw;Member;Female;Electronic accessories;80.48;1;4.024;84.504;3/16/2019;10:02;Ewallet;80.48;4.761905;4.024;6.0
047-77-4842;B;Yangon;Normal;Male;Electronic accessories;99.96;9;44.982;944.622;2/4/2019;14:42;Cash;899.64;4.761905;44.982;4.1
002-25-4705;C;Mandalay;Member;Male;Electronic accessories;98.7;1;4.935;103.635;3/5/2019;14:58;Cash;98.7;4.761905;4.935;9.3
451-85-3204;A;Naypyitaw;Member;Male;Health and beauty;18.28;1;0.914;19.194000000000003;1/27/2019;16:08;Ewallet;18.28;4.761905;0.914;7.7
062-52-5412;A;Mandalay;Member;Female;Electronic accessories;34.84;3;5.226;109.74600000000001;2/17/2019;18:33;Cash;104.52000000000001;4.761905;5.226;8.5
628-40-7453;C;Mandalay;Normal;Male;Health and beauty;51.54;8;20.616;432.936;3/7/2019;10:50;Ewallet;412.32;4.761905;20.616;5.2
500-11-1323;B;Mandalay;Member;Male;Sports and travel;83.77;6;25.131;527.751;3/14/2019;11:48;Cash;502.62;4.761905;25.131;7.6
786-14-3031;A;Naypyitaw;Normal;Female;Food and beverages;26.23;4;5.246;110.166;1/11/2019;18:33;Ewallet;104.92;4.761905;5.246;4.8
002-50-7576;C;Naypyitaw;Normal;Female;Health and beauty;27.38;4;5.476;114.996;1/31/2019;10:58;Credit card;109.52;4.761905;5.476;7.5
043-05-3101;A;Naypyitaw;Member;Male;Health and beauty;50.49;3;7.5735;159.0435;3/14/2019;13:37;Ewallet;151.47;4.761905;7.5735;8.4
774-76-0163;A;Yangon;Normal;Female;Home and lifestyle;62.12;7;21.742;456.582;3/1/2019;10:10;Ewallet;434.84;4.761905;21.742;6.1
025-33-3376;B;Naypyitaw;Normal;Male;Electronic accessories;46.61;8;18.644;391.524;3/13/2019;14:38;Credit card;372.88;4.761905;18.644;9.4
143-40-5260;B;Yangon;Member;Female;Electronic accessories;52.42;2;5.242;110.08200000000001;2/21/2019;14:28;Credit card;104.84;4.761905;5.242;7.9
004-34-7224;B;Naypyitaw;Member;Female;Fashion accessories;12.19;5;3.0475;63.997499999999995;3/18/2019;13:28;Ewallet;60.949999999999996;4.761905;3.0475;8.9
105-63-0726;B;Naypyitaw;Normal;Female;Electronic accessories;75.06;4;15.012;315.252;1/6/2019;12:47;Credit card;300.24;4.761905;15.012;7.6
534-68-7836;B;Mandalay;Normal;Female;Home and lifestyle;45.97;5;11.4925;241.3425;3/3/2019;17:47;Ewallet;229.85;4.761905;11.4925;7.9
087-41-0370;A;Naypyitaw;Normal;Female;Home and lifestyle;68.93;8;27.572;579.0120000000001;2/15/2019;16:11;Credit card;551.44;4.761905;27.572;5.2
684-21-7541;C;Yangon;Member;Male;Sports and travel;98.09;4;19.618;411.978;3/13/2019;13:44;Credit card;392.36;4.761905;19.618;8.9
405-03-1286;B;Yangon;Normal;Female;Electronic accessories;40.3;9;18.135;380.835;2/26/2019;13:55;Ewallet;362.7;4.761905;18.135;9.6
775-88-3287;B;Naypyitaw;Member;Male;Health and beauty;57.29;8;22.916;481.236;3/12/2019;20:07;Ewallet;458.32;4.761905;22.916;9.7
063-72-7541;C;Mandalay;Member;Male;Sports and travel;99.71;2;9.971;209.391;2/13/2019;10:29;Credit card;199.42;4.761905;9.971;7.8
713-04-2846;A;Naypyitaw;Normal;Female;Electronic accessories;95.58;4;19.116;401.436;2/27/2019;15:15;Cash;382.32;4.761905;19.116;8.7
173-57-4281;B;Naypyitaw;Member;Male;Sports and travel;83.66;10;41.83;878.43;1/1/2019;14:14;Credit card;836.5999999999999;4.761905;41.83;4.1
636-33-8374;B;Naypyitaw;Member;Female;Food and beverages;98.13;7;34.3455;721.2555;3/16/2019;13:58;Ewallet;686.91;4.761905;34.3455;8.6
718-63-5060;C;Yangon;Member;Male;Fashion accessories;35.68;8;14.272;299.712;3/2/2019;17:08;Credit card;285.44;4.761905;14.272;9.3
761-36-2647;A;Yangon;Normal;Female;Home and lifestyle;73.41;10;36.705;770.805;2/24/2019;15:27;Ewallet;734.0999999999999;4.761905;36.705;7.3
830-21-1182;A;Mandalay;Member;Male;Food and beverages;89.25;1;4.4625;93.7125;1/23/2019;10:44;Cash;89.25;4.761905;4.4625;5.0
252-23-8000;C;Yangon;Normal;Male;Electronic accessories;24.24;1;1.212;25.451999999999998;1/11/2019;15:51;Credit card;24.24;4.761905;1.212;5.5
401-34-7862;A;Yangon;Normal;Male;Fashion accessories;69.37;4;13.874;291.35400000000004;3/24/2019;14:41;Credit card;277.48;4.761905;13.874;5.0
185-10-0717;C;Mandalay;Normal;Male;Health and beauty;33.2;7;11.62;244.02000000000004;2/18/2019;17:01;Credit card;232.40000000000003;4.761905;11.62;8.6
044-12-7877;A;Mandalay;Member;Female;Electronic accessories;19.1;9;8.595;180.495;1/27/2019;15:46;Ewallet;171.9;4.761905;8.595;7.6
788-22-3405;C;Mandalay;Normal;Female;Health and beauty;94.47;2;9.447;198.387;1/25/2019;17:16;Cash;188.94;4.761905;9.447;6.2
851-20-3360;C;Yangon;Normal;Male;Home and lifestyle;55.67;1;2.7835;58.453500000000005;2/20/2019;18:43;Cash;55.67;4.761905;2.7835;8.6
115-21-1443;C;Mandalay;Normal;Male;Health and beauty;94.64;7;33.124;695.604;3/20/2019;15:29;Cash;662.48;4.761905;33.124;8.4
114-44-0631;A;Yangon;Normal;Female;Food and beverages;48.91;4;9.782;205.422;3/8/2019;12:39;Cash;195.64;4.761905;9.782;8.4
563-53-7874;B;Yangon;Member;Male;Sports and travel;66.65;6;19.995;419.89500000000004;2/26/2019;12:17;Cash;399.90000000000003;4.761905;19.995;4.8
821-65-0778;B;Mandalay;Normal;Female;Home and lifestyle;15.95;10;7.975;167.475;3/13/2019;16:32;Cash;159.5;4.761905;7.975;6.9
588-88-5245;A;Mandalay;Normal;Male;Electronic accessories;36.91;7;12.9185;271.2885;3/3/2019;14:16;Cash;258.37;4.761905;12.9185;6.0
722-81-0253;A;Mandalay;Normal;Male;Home and lifestyle;54.55;7;19.0925;400.9425;3/9/2019;12:56;Cash;381.84999999999997;4.761905;19.0925;8.0
362-82-1724;B;Yangon;Member;Male;Food and beverages;49.33;4;9.866;207.18599999999998;3/6/2019;17:09;Cash;197.32;4.761905;9.866;5.9
733-86-6646;A;Yangon;Normal;Male;Fashion accessories;83.17;1;4.1585;87.3285;1/14/2019;20:54;Cash;83.17;4.761905;4.1585;5.0
276-76-5807;C;Yangon;Member;Male;Sports and travel;79.91;4;15.982;335.62199999999996;2/17/2019;12:27;Cash;319.64;4.761905;15.982;9.5
650-01-6206;A;Mandalay;Member;Female;Fashion accessories;25.84;6;7.752;162.792;3/5/2019;15:40;Ewallet;155.04;4.761905;7.752;8.0
435-38-4786;A;Naypyitaw;Member;Male;Home and lifestyle;99.24;10;49.62;1042.02;2/25/2019;18:00;Cash;992.4;4.761905;49.62;9.8
021-45-1717;B;Naypyitaw;Member;Female;Food and beverages;82.58;6;24.774;520.254;3/17/2019;14:05;Ewallet;495.48;4.761905;24.774;6.2
824-08-4503;A;Naypyitaw;Normal;Female;Health and beauty;32.32;3;4.848;101.808;2/9/2019;20:04;Ewallet;96.96000000000001;4.761905;4.848;6.4
756-07-6576;C;Mandalay;Normal;Male;Health and beauty;46.47;1;2.3235;48.7935;3/13/2019;20:03;Cash;46.47;4.761905;2.3235;6.2
452-62-3575;A;Mandalay;Member;Female;Sports and travel;58.76;1;2.938;61.698;2/24/2019;13:52;Ewallet;58.76;4.761905;2.938;8.7
123-30-0222;C;Yangon;Normal;Male;Health and beauty;93.69;10;46.845;983.745;1/8/2019;19:16;Ewallet;936.9;4.761905;46.845;7.0
528-35-4041;C;Naypyitaw;Normal;Female;Sports and travel;98.13;3;14.7195;309.10949999999997;3/3/2019;11:40;Ewallet;294.39;4.761905;14.7195;5.7
238-71-3304;A;Naypyitaw;Normal;Male;Fashion accessories;44.65;2;4.465;93.765;3/1/2019;18:13;Ewallet;89.3;4.761905;4.465;6.6
434-68-5883;C;Naypyitaw;Member;Male;Electronic accessories;58.91;1;2.9455;61.8555;1/31/2019;12:04;Ewallet;58.91;4.761905;2.9455;5.6
057-88-8435;A;Yangon;Member;Female;Fashion accessories;79.39;7;27.7865;583.5165000000001;1/15/2019;10:22;Credit card;555.73;4.761905;27.7865;4.3
377-63-8658;A;Mandalay;Member;Female;Electronic accessories;97.26;5;24.315;510.615;3/28/2019;14:16;Cash;486.3;4.761905;24.315;7.0
532-72-1375;B;Yangon;Member;Female;Food and beverages;21.32;5;5.33;111.92999999999999;1/24/2019;16:45;Credit card;106.6;4.761905;5.33;9.6
354-82-4172;B;Naypyitaw;Normal;Female;Sports and travel;32.71;9;14.7195;309.10949999999997;3/6/2019;10:11;Cash;294.39;4.761905;14.7195;7.0
118-06-7201;C;Yangon;Member;Female;Sports and travel;12.29;8;4.916;103.23599999999999;2/27/2019;15:06;Cash;98.32;4.761905;4.916;8.9
727-18-4260;B;Naypyitaw;Member;Male;Home and lifestyle;70.99;6;21.297;447.23699999999997;3/30/2019;19:40;Cash;425.93999999999994;4.761905;21.297;6.4
332-43-7067;A;Yangon;Member;Female;Sports and travel;33.52;9;15.084;316.764;2/23/2019;19:20;Ewallet;301.68;4.761905;15.084;4.3
152-23-6734;A;Yangon;Member;Female;Sports and travel;45.58;9;20.511;430.731;1/27/2019;13:44;Ewallet;410.21999999999997;4.761905;20.511;8.4
451-71-8482;C;Naypyitaw;Normal;Male;Fashion accessories;52.34;7;18.319;384.699;3/15/2019;10:50;Ewallet;366.38;4.761905;18.319;9.5
270-71-6357;B;Mandalay;Member;Female;Electronic accessories;44.12;3;6.618;138.97799999999998;3/22/2019;13:48;Credit card;132.35999999999999;4.761905;6.618;5.1
738-22-0261;B;Mandalay;Normal;Male;Fashion accessories;48.63;6;14.589;306.369;2/22/2019;13:32;Ewallet;291.78000000000003;4.761905;14.589;7.0
723-57-7763;C;Yangon;Member;Female;Fashion accessories;47.44;7;16.604;348.68399999999997;2/22/2019;14:38;Cash;332.08;4.761905;16.604;7.2
073-36-1418;A;Mandalay;Member;Female;Sports and travel;23.48;7;8.218;172.578;1/2/2019;17:11;Ewallet;164.36;4.761905;8.218;8.0
224-21-6762;A;Mandalay;Normal;Female;Home and lifestyle;82.63;10;41.315;867.615;1/25/2019;19:09;Credit card;826.3;4.761905;41.315;6.5
530-23-7455;C;Mandalay;Normal;Female;Health and beauty;60.95;6;18.285;383.98500000000007;1/6/2019;13:11;Ewallet;365.70000000000005;4.761905;18.285;6.4
167-68-7347;B;Mandalay;Normal;Female;Food and beverages;18.08;3;2.712;56.952;1/16/2019;19:33;Credit card;54.239999999999995;4.761905;2.712;8.5
876-15-0848;B;Yangon;Normal;Female;Electronic accessories;29.61;1;1.4805;31.0905;1/11/2019;14:19;Credit card;29.61;4.761905;1.4805;4.4
448-73-2214;A;Yangon;Normal;Female;Fashion accessories;21.12;10;10.56;221.76000000000002;3/8/2019;20:55;Cash;211.20000000000002;4.761905;10.56;8.6
760-58-2152;A;Naypyitaw;Member;Female;Electronic accessories;22.96;6;6.888;144.648;2/24/2019;12:40;Credit card;137.76;4.761905;6.888;8.5
787-53-3266;C;Mandalay;Member;Female;Home and lifestyle;56.5;3;8.475;177.975;2/13/2019;12:58;Cash;169.5;4.761905;8.475;8.0
352-62-1185;A;Yangon;Normal;Male;Home and lifestyle;57.59;1;2.8795;60.469500000000004;1/1/2019;20:47;Credit card;57.59;4.761905;2.8795;6.9
617-23-5126;A;Naypyitaw;Member;Female;Food and beverages;28.45;2;2.845;59.745;3/26/2019;16:58;Ewallet;56.9;4.761905;2.845;5.6
724-73-2370;B;Mandalay;Normal;Female;Electronic accessories;18.33;8;7.332;153.97199999999998;2/20/2019;15:34;Ewallet;146.64;4.761905;7.332;9.5
065-64-0671;C;Yangon;Normal;Male;Home and lifestyle;52.89;3;7.9335;166.60350000000003;2/20/2019;17:55;Credit card;158.67000000000002;4.761905;7.9335;7.7
371-43-0884;C;Mandalay;Member;Male;Fashion accessories;30.2;7;10.57;221.97;3/10/2019;10:31;Credit card;211.4;4.761905;10.57;7.5
118-04-7766;A;Naypyitaw;Member;Male;Electronic accessories;53.3;4;10.66;223.85999999999999;1/23/2019;13:01;Ewallet;213.2;4.761905;10.66;9.2
332-85-5480;B;Mandalay;Normal;Female;Food and beverages;47.67;8;19.068;400.428;3/28/2019;11:40;Cash;381.36;4.761905;19.068;6.2
062-33-0614;B;Yangon;Member;Male;Food and beverages;86.69;9;39.0105;819.2205;1/24/2019;11:52;Ewallet;780.21;4.761905;39.0105;9.1
224-36-1024;C;Naypyitaw;Member;Male;Fashion accessories;42.47;1;2.1235;44.5935;1/8/2019;17:03;Ewallet;42.47;4.761905;2.1235;8.6
645-48-2328;B;Yangon;Member;Male;Home and lifestyle;57.49;2;5.749;120.729;1/8/2019;14:12;Cash;114.98;4.761905;5.749;9.3
037-61-5034;A;Yangon;Normal;Female;Health and beauty;74.29;4;14.858;312.01800000000003;2/8/2019;13:11;Credit card;297.16;4.761905;14.858;6.9
205-06-6786;C;Mandalay;Normal;Female;Sports and travel;97.37;5;24.3425;511.1925;3/18/2019;19:41;Cash;486.85;4.761905;24.3425;4.2
515-23-1047;A;Naypyitaw;Normal;Male;Home and lifestyle;60.87;3;9.1305;191.7405;1/21/2019;11:45;Ewallet;182.60999999999999;4.761905;9.1305;6.0
565-20-3624;C;Naypyitaw;Member;Female;Fashion accessories;46.66;8;18.664;391.94399999999996;1/13/2019;13:21;Credit card;373.28;4.761905;18.664;8.0
856-64-8654;A;Mandalay;Normal;Male;Sports and travel;48.61;5;12.1525;255.20250000000001;2/20/2019;14:05;Ewallet;243.05;4.761905;12.1525;9.5
652-06-2404;C;Yangon;Member;Female;Electronic accessories;74.79;1;3.7395;78.52950000000001;3/28/2019;14:55;Cash;74.79;4.761905;3.7395;4.5
024-63-7104;A;Naypyitaw;Normal;Male;Electronic accessories;98.7;2;9.87;207.27;2/25/2019;18:27;Credit card;197.4;4.761905;9.87;8.4
657-31-0255;A;Naypyitaw;Normal;Female;Food and beverages;39.9;5;9.975;209.475;3/4/2019;16:45;Cash;199.5;4.761905;9.975;8.9
051-57-0508;C;Mandalay;Normal;Male;Health and beauty;19.1;2;1.91;40.11;1/9/2019;13:34;Credit card;38.2;4.761905;1.91;6.6
428-80-2414;B;Naypyitaw;Normal;Female;Electronic accessories;44.01;10;22.005;462.10499999999996;3/12/2019;15:23;Ewallet;440.09999999999997;4.761905;22.005;9.7
655-45-3333;C;Yangon;Member;Male;Electronic accessories;30.61;5;7.6525;160.70250000000001;2/25/2019;10:19;Credit card;153.05;4.761905;7.6525;4.0
221-40-5472;B;Yangon;Normal;Male;Home and lifestyle;19.66;3;2.949;61.929;3/20/2019;15:19;Cash;58.980000000000004;4.761905;2.949;9.8
030-25-7503;A;Mandalay;Member;Female;Health and beauty;79.86;7;27.951;586.971;1/29/2019;20:08;Cash;559.02;4.761905;27.951;7.6
601-51-0655;C;Mandalay;Normal;Female;Food and beverages;99.96;9;44.982;944.622;2/4/2019;12:16;Cash;899.64;4.761905;44.982;7.6
010-33-6407;B;Yangon;Member;Female;Sports and travel;48.96;6;14.688;308.448;2/27/2019;15:47;Ewallet;293.76;4.761905;14.688;5.3
853-72-6854;A;Yangon;Member;Female;Health and beauty;16.28;1;0.814;17.094;1/15/2019;20:30;Cash;16.28;4.761905;0.814;5.4
726-04-2571;B;Naypyitaw;Member;Female;Fashion accessories;80.62;6;24.186;507.906;2/3/2019;17:08;Ewallet;483.72;4.761905;24.186;4.2
215-58-4813;A;Yangon;Member;Male;Health and beauty;28.95;5;7.2375;151.9875;3/9/2019;18:10;Ewallet;144.75;4.761905;7.2375;8.5
634-41-6177;A;Naypyitaw;Member;Female;Electronic accessories;98.7;7;34.545;725.4449999999999;2/5/2019;14:13;Ewallet;690.9;4.761905;34.545;5.5
402-66-2178;A;Naypyitaw;Normal;Female;Health and beauty;14.39;4;2.878;60.438;2/12/2019;20:44;Credit card;57.56;4.761905;2.878;8.8
046-67-3073;A;Naypyitaw;Normal;Male;Electronic accessories;70.01;4;14.002;294.04200000000003;2/17/2019;17:16;Ewallet;280.04;4.761905;14.002;4.3
778-61-8501;C;Mandalay;Member;Female;Sports and travel;97.74;3;14.661;307.881;1/8/2019;10:31;Cash;293.21999999999997;4.761905;14.661;4.8
054-07-4683;C;Naypyitaw;Normal;Male;Fashion accessories;97.29;6;29.187;612.927;3/12/2019;13:14;Ewallet;583.74;4.761905;29.187;6.5
230-86-3544;B;Yangon;Normal;Female;Sports and travel;21.8;3;3.27;68.67;1/8/2019;16:28;Cash;65.4;4.761905;3.27;7.2
562-68-6608;C;Mandalay;Member;Male;Food and beverages;99.78;4;19.956;419.076;2/7/2019;15:10;Cash;399.12;4.761905;19.956;6.7
157-16-1671;C;Yangon;Member;Male;Electronic accessories;72.04;2;7.204;151.28400000000002;2/1/2019;16:36;Credit card;144.08;4.761905;7.204;5.7
470-21-3410;B;Naypyitaw;Normal;Female;Sports and travel;17.48;2;1.748;36.708;2/18/2019;20:29;Ewallet;34.96;4.761905;1.748;4.5
366-45-6880;B;Mandalay;Normal;Male;Food and beverages;24.74;3;3.711;77.931;2/19/2019;16:38;Cash;74.22;4.761905;3.711;4.1
280-50-7141;C;Naypyitaw;Normal;Female;Sports and travel;65.82;4;13.164;276.44399999999996;3/14/2019;18:51;Credit card;263.28;4.761905;13.164;5.1
451-84-0077;A;Mandalay;Normal;Male;Sports and travel;93.72;7;32.802;688.842;2/6/2019;10:41;Ewallet;656.04;4.761905;32.802;9.6
478-14-3007;C;Yangon;Normal;Male;Electronic accessories;99.24;10;49.62;1042.02;3/14/2019;13:52;Cash;992.4;4.761905;49.62;8.1
204-66-3484;A;Naypyitaw;Normal;Female;Fashion accessories;27.22;5;6.805;142.905;1/29/2019;12:43;Ewallet;136.1;4.761905;6.805;9.3
473-37-4375;A;Yangon;Normal;Male;Food and beverages;71.46;6;21.438;450.198;1/11/2019;14:45;Ewallet;428.76;4.761905;21.438;4.3
720-06-0746;B;Yangon;Member;Male;Health and beauty;64.26;4;12.852;269.892;1/23/2019;16:18;Credit card;257.04;4.761905;12.852;8.2
844-34-5181;C;Naypyitaw;Normal;Female;Home and lifestyle;99.89;3;14.9835;314.6535;3/30/2019;12:23;Ewallet;299.67;4.761905;14.9835;7.1
842-60-8417;B;Mandalay;Member;Male;Home and lifestyle;73.05;10;36.525;767.025;2/22/2019;13:25;Cash;730.5;4.761905;36.525;8.0
171-58-7285;A;Naypyitaw;Normal;Female;Sports and travel;45.68;1;2.284;47.964;2/10/2019;14:33;Ewallet;45.68;4.761905;2.284;9.6
317-75-3455;C;Yangon;Normal;Male;Electronic accessories;19.15;7;6.7025;140.75249999999997;1/8/2019;11:58;Cash;134.04999999999998;4.761905;6.7025;7.3
646-07-6215;C;Yangon;Normal;Female;Fashion accessories;91.41;10;45.705;959.805;3/9/2019;17:59;Credit card;914.0999999999999;4.761905;45.705;4.8
231-32-1387;B;Yangon;Member;Female;Health and beauty;46.66;8;18.664;391.94399999999996;3/25/2019;13:10;Cash;373.28;4.761905;18.664;5.0
483-37-4216;A;Mandalay;Member;Male;Electronic accessories;31.73;1;1.5865;33.3165;1/15/2019;18:19;Ewallet;31.73;4.761905;1.5865;9.5
044-85-8350;C;Naypyitaw;Normal;Male;Home and lifestyle;54.67;5;13.6675;287.01750000000004;3/3/2019;15:42;Cash;273.35;4.761905;13.6675;6.6
346-62-2887;B;Naypyitaw;Normal;Female;Home and lifestyle;92.36;2;9.236;193.956;1/26/2019;13:41;Ewallet;184.72;4.761905;9.236;4.1
853-61-5355;B;Naypyitaw;Member;Male;Electronic accessories;47.44;10;23.72;498.12;1/22/2019;19:39;Ewallet;474.4;4.761905;23.72;9.6
215-15-7432;B;Mandalay;Normal;Male;Health and beauty;28.95;3;4.3425;91.1925;1/28/2019;13:46;Cash;86.85;4.761905;4.3425;4.4
337-51-1335;B;Yangon;Normal;Female;Fashion accessories;31.75;3;4.7625;100.0125;2/15/2019;12:40;Credit card;95.25;4.761905;4.7625;7.3
318-05-8875;C;Naypyitaw;Normal;Male;Health and beauty;22.96;3;3.444;72.324;3/8/2019;15:06;Ewallet;68.88;4.761905;3.444;6.7
571-25-6381;A;Yangon;Member;Male;Home and lifestyle;49.1;8;19.64;412.44;3/2/2019;18:27;Cash;392.8;4.761905;19.64;5.5
842-66-2153;B;Naypyitaw;Normal;Male;Fashion accessories;10.18;6;3.054;64.134;3/28/2019;18:31;Cash;61.08;4.761905;3.054;5.3
777-10-8475;A;Yangon;Normal;Female;Home and lifestyle;48.52;1;2.426;50.946000000000005;2/10/2019;13:28;Ewallet;48.52;4.761905;2.426;7.5
522-67-2363;B;Mandalay;Normal;Female;Food and beverages;99.55;1;4.9775;104.5275;2/8/2019;13:02;Credit card;99.55;4.761905;4.9775;4.0
321-18-6755;B;Naypyitaw;Member;Female;Sports and travel;44.22;10;22.11;464.31;3/4/2019;16:27;Credit card;442.2;4.761905;22.11;4.6
324-60-2604;A;Naypyitaw;Member;Male;Electronic accessories;98.09;1;4.9045;102.9945;3/3/2019;16:34;Cash;98.09;4.761905;4.9045;5.9
581-68-6627;C;Mandalay;Member;Male;Food and beverages;47.59;3;7.1385;149.9085;2/28/2019;13:58;Credit card;142.77;4.761905;7.1385;9.7
828-18-7230;A;Yangon;Member;Male;Home and lifestyle;51.34;2;5.134;107.81400000000001;2/23/2019;13:02;Cash;102.68;4.761905;5.134;4.2
674-25-0071;C;Naypyitaw;Member;Female;Food and beverages;52.59;6;15.777;331.317;2/6/2019;11:51;Ewallet;315.54;4.761905;15.777;5.7
133-74-7782;A;Mandalay;Member;Female;Food and beverages;99.71;5;24.9275;523.4775;3/8/2019;11:40;Ewallet;498.54999999999995;4.761905;24.9275;7.9
720-27-3652;C;Naypyitaw;Normal;Male;Electronic accessories;20.18;10;10.09;211.89000000000001;3/14/2019;16:26;Cash;201.8;4.761905;10.09;7.0
722-35-5368;C;Mandalay;Member;Male;Health and beauty;37.69;4;7.538;158.298;1/25/2019;18:58;Credit card;150.76;4.761905;7.538;9.9
548-83-2218;C;Yangon;Normal;Female;Sports and travel;27.93;4;5.586;117.306;1/9/2019;12:27;Credit card;111.72;4.761905;5.586;8.7
824-58-1551;C;Naypyitaw;Normal;Male;Health and beauty;67.09;7;23.4815;493.1115;1/20/2019;13:46;Cash;469.63;4.761905;23.4815;6.0
788-40-3818;A;Naypyitaw;Normal;Male;Fashion accessories;80.08;9;36.036;756.7560000000001;3/9/2019;13:00;Ewallet;720.72;4.761905;36.036;8.0
544-22-0440;C;Yangon;Normal;Female;Fashion accessories;48.71;7;17.0485;358.0185;3/1/2019;14:05;Ewallet;340.97;4.761905;17.0485;5.4
